Stepgroup Label,Stepgroup Loop,Group,Bidder Group,auctionPrice,highBid,myProfit,newBids,numBidders,rPrice,secondBid
rprice,18,,S.30,30,80,30,a:7:{i:0;d:80;i:1;d:22;i:2;d:9;i:3;d:8;i:4;d:7;i:5;d:0;i:6;d:0;},7,30,22
rprice,19,,S.30,83,100,83,a:10:{i:0;d:100;i:1;d:83;i:2;d:23;i:3;d:12;i:4;d:3;i:5;d:2;i:6;d:2;i:7;d:1;i:8;d:1;i:9;d:0;},10,45,83
rprice,20,,S.30,18,86,18,a:4:{i:0;d:86;i:1;d:18;i:2;d:2;i:3;d:0;},4,10,18
rprice,21,,S.30,55,86,55,a:7:{i:0;d:86;i:1;d:55;i:2;d:42;i:3;d:30;i:4;d:6;i:5;d:1;i:6;d:1;},7,35,55
rprice,22,,S.30,91,91,91,a:10:{i:0;d:91;i:1;d:91;i:2;d:78;i:3;d:51;i:4;d:15;i:5;d:14;i:6;d:5;i:7;d:3;i:8;d:2;i:9;d:1;},10,45,91
rprice,23,,S.30,15,26,15,a:1:{i:0;d:26;},1,15,0
rprice,24,,S.30,55,100,55,a:10:{i:0;d:100;i:1;d:55;i:2;d:37;i:3;d:22;i:4;d:9;i:5;d:8;i:6;d:7;i:7;d:4;i:8;d:2;i:9;d:0;},10,50,55
rprice,25,,S.30,35,47,35,a:7:{i:0;d:47;i:1;d:25;i:2;d:16;i:3;d:12;i:4;d:10;i:5;d:3;i:6;d:1;},7,35,25
rprice,26,,S.30,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:26;i:3;d:21;i:4;d:9;i:5;d:2;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,55,94
rprice,27,,S.30,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,35,6
rprice,28,,S.30,0,0,0,a:1:{i:0;d:0;},1,15,0
rprice,29,,S.30,0,47,0,a:7:{i:0;d:47;i:1;d:46;i:2;d:10;i:3;d:9;i:4;d:0;i:5;d:0;i:6;d:0;},7,53,46
rprice,30,,S.30,0,5,0,a:1:{i:0;d:5;},1,15,0
rprice,31,,S.30,0,25,0,a:4:{i:0;d:25;i:1;d:18;i:2;d:4;i:3;d:0;},4,35,18
rprice,32,,S.30,0,19,0,a:4:{i:0;d:19;i:1;d:12;i:2;d:5;i:3;d:0;},4,25,12
rprice,33,,S.30,45,59,45,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,45,44
rprice,34,,S.30,66,70,66,a:10:{i:0;d:70;i:1;d:66;i:2;d:59;i:3;d:31;i:4;d:23;i:5;d:12;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,45,66
rprice,35,,S.30,57,91,57,a:10:{i:0;d:91;i:1;d:57;i:2;d:5;i:3;d:1;i:4;d:0;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,45,57
rprice,36,,S.30,42,78,42,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,35,42
rprice,37,,S.30,0,34,0,a:7:{i:0;d:34;i:1;d:24;i:2;d:15;i:3;d:10;i:4;d:8;i:5;d:6;i:6;d:0;},7,35,24
rprice,38,,S.30,0,41,0,a:10:{i:0;d:41;i:1;d:41;i:2;d:14;i:3;d:14;i:4;d:8;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,45,41
rprice,39,,S.30,57,57,57,a:7:{i:0;d:57;i:1;d:57;i:2;d:49;i:3;d:24;i:4;d:4;i:5;d:1;i:6;d:0;},7,35,57
rprice,40,,S.30,0,13,0,a:4:{i:0;d:13;i:1;d:1;i:2;d:0;i:3;d:0;},4,25,1
rprice,41,,S.30,75,86,75,a:10:{i:0;d:86;i:1;d:75;i:2;d:47;i:3;d:42;i:4;d:23;i:5;d:13;i:6;d:10;i:7;d:5;i:8;d:0;i:9;d:0;},10,45,75
rprice,42,,S.30,59,59,59,a:10:{i:0;d:59;i:1;d:59;i:2;d:47;i:3;d:31;i:4;d:25;i:5;d:3;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,45,59
rprice,43,,S.30,61,66,61,a:10:{i:0;d:66;i:1;d:61;i:2;d:41;i:3;d:31;i:4;d:29;i:5;d:16;i:6;d:10;i:7;d:10;i:8;d:7;i:9;d:1;},10,45,61
rprice,44,,S.30,35,47,35,a:7:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:17;i:4;d:5;i:5;d:0;i:6;d:0;},7,35,29
rprice,45,,S.30,0,33,0,a:7:{i:0;d:33;i:1;d:10;i:2;d:10;i:3;d:5;i:4;d:1;i:5;d:1;i:6;d:0;},7,35,10
rprice,46,,S.30,0,6,0,a:4:{i:0;d:6;i:1;d:3;i:2;d:2;i:3;d:0;},4,25,3
rprice,47,,S.30,20,34,20,a:4:{i:0;d:34;i:1;d:13;i:2;d:7;i:3;d:0;},4,20,13
rprice,48,,S.30,45,49,45,a:10:{i:0;d:49;i:1;d:34;i:2;d:25;i:3;d:15;i:4;d:6;i:5;d:4;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,45,34
rprice,49,,S.30,0,10,0,a:1:{i:0;d:10;},1,10,0
rprice,50,,S.30,7,75,7,a:1:{i:0;d:75;},1,7,0
rprice,51,,S.30,7,9,7,a:1:{i:0;d:9;},1,7,0
rprice,52,,S.30,34,97,34,a:4:{i:0;d:97;i:1;d:34;i:2;d:4;i:3;d:0;},4,18,34
rprice,53,,S.30,29,97,29,a:4:{i:0;d:97;i:1;d:29;i:2;d:0;i:3;d:0;},4,20,29
rprice,54,,S.30,59,61,59,a:10:{i:0;d:61;i:1;d:59;i:2;d:55;i:3;d:25;i:4;d:4;i:5;d:4;i:6;d:4;i:7;d:0;i:8;d:0;i:9;d:0;},10,43,59
rprice,55,,S.30,45,86,45,a:10:{i:0;d:86;i:1;d:22;i:2;d:21;i:3;d:20;i:4;d:15;i:5;d:13;i:6;d:12;i:7;d:2;i:8;d:1;i:9;d:0;},10,45,22
rprice,56,,S.30,35,44,35,a:7:{i:0;d:44;i:1;d:30;i:2;d:27;i:3;d:14;i:4;d:13;i:5;d:9;i:6;d:0;},7,35,30
rprice,57,,S.30,45,47,45,a:10:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:22;i:4;d:17;i:5;d:13;i:6;d:5;i:7;d:3;i:8;d:0;i:9;d:0;},10,45,29
rprice,58,,S.30,0,1,0,a:1:{i:0;d:1;},1,4,0
rprice,59,,S.30,49,66,49,a:4:{i:0;d:66;i:1;d:49;i:2;d:31;i:3;d:1;},4,22,49
rprice,60,,S.30,24,78,24,a:4:{i:0;d:78;i:1;d:5;i:2;d:2;i:3;d:0;},4,24,5
rprice,1,,S.31,68,68,68,a:4:{i:0;d:68;i:1;d:68;i:2;d:21;i:3;d:0;},4,25,68
rprice,2,,S.31,0,1,0,a:1:{i:0;d:1;},1,20,0
rprice,3,,S.31,64,94,64,a:10:{i:0;d:94;i:1;d:64;i:2;d:12;i:3;d:10;i:4;d:9;i:5;d:5;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,64
rprice,4,,S.31,44,68,44,a:7:{i:0;d:68;i:1;d:44;i:2;d:39;i:3;d:26;i:4;d:10;i:5;d:0;i:6;d:0;},7,30,44
rprice,5,,S.31,47,61,47,a:4:{i:0;d:61;i:1;d:47;i:2;d:27;i:3;d:22;},4,20,47
rprice,6,,S.31,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:47;i:4;d:46;i:5;d:42;i:6;d:2;i:7;d:2;i:8;d:1;i:9;d:1;},10,40,94
rprice,7,,S.31,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,50,73
rprice,8,,S.31,20,78,20,a:4:{i:0;d:78;i:1;d:10;i:2;d:0;i:3;d:0;},4,20,10
rprice,9,,S.31,0,2,0,a:1:{i:0;d:2;},1,10,0
rprice,10,,S.31,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,15,6
rprice,11,,S.31,51,55,51,a:4:{i:0;d:55;i:1;d:51;i:2;d:16;i:3;d:3;},4,10,51
rprice,12,,S.31,83,100,83,a:10:{i:0;d:100;i:1;d:83;i:2;d:23;i:3;d:12;i:4;d:3;i:5;d:2;i:6;d:2;i:7;d:1;i:8;d:1;i:9;d:0;},10,50,83
rprice,13,,S.31,42,61,42,a:4:{i:0;d:61;i:1;d:42;i:2;d:3;i:3;d:0;},4,15,42
rprice,14,,S.31,50,80,50,a:10:{i:0;d:80;i:1;d:24;i:2;d:23;i:3;d:16;i:4;d:7;i:5;d:5;i:6;d:5;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,24
rprice,15,,S.31,53,55,53,a:7:{i:0;d:55;i:1;d:53;i:2;d:10;i:3;d:3;i:4;d:2;i:5;d:2;i:6;d:2;},7,25,53
rprice,16,,S.31,0,7,0,a:1:{i:0;d:7;},1,10,0
rprice,17,,S.31,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,18,,S.31,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,15,42
rprice,19,,S.31,15,31,15,a:4:{i:0;d:31;i:1;d:1;i:2;d:0;i:3;d:0;},4,15,1
rprice,20,,S.31,64,97,64,a:10:{i:0;d:97;i:1;d:64;i:2;d:33;i:3;d:26;i:4;d:21;i:5;d:19;i:6;d:14;i:7;d:2;i:8;d:0;i:9;d:0;},10,50,64
rprice,21,,S.31,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:26;i:3;d:21;i:4;d:9;i:5;d:2;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,94
rprice,22,,S.31,0,5,0,a:1:{i:0;d:5;},1,5,0
rprice,23,,S.31,57,64,57,a:4:{i:0;d:64;i:1;d:57;i:2;d:31;i:3;d:15;},4,10,57
rprice,24,,S.31,0,9,0,a:4:{i:0;d:9;i:1;d:9;i:2;d:1;i:3;d:0;},4,15,9
rprice,25,,S.31,10,64,10,a:4:{i:0;d:64;i:1;d:5;i:2;d:0;i:3;d:0;},4,10,5
rprice,26,,S.31,57,91,57,a:10:{i:0;d:91;i:1;d:57;i:2;d:5;i:3;d:1;i:4;d:0;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,57
rprice,27,,S.31,5,75,5,a:1:{i:0;d:75;},1,5,0
rprice,28,,S.31,0,15,0,a:4:{i:0;d:15;i:1;d:11;i:2;d:0;i:3;d:0;},4,15,11
rprice,29,,S.31,50,97,50,a:10:{i:0;d:97;i:1;d:8;i:2;d:7;i:3;d:6;i:4;d:5;i:5;d:4;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,8
rprice,30,,S.31,10,94,10,a:1:{i:0;d:94;},1,10,0
rprice,31,,S.31,30,44,30,a:7:{i:0;d:44;i:1;d:30;i:2;d:27;i:3;d:14;i:4;d:13;i:5;d:9;i:6;d:0;},7,30,30
rprice,32,,S.31,20,46,20,a:4:{i:0;d:46;i:1;d:20;i:2;d:0;i:3;d:0;},4,10,20
rprice,33,,S.31,0,0,0,a:1:{i:0;d:0;},1,10,0
rprice,34,,S.31,70,100,70,a:10:{i:0;d:100;i:1;d:70;i:2;d:64;i:3;d:64;i:4;d:33;i:5;d:27;i:6;d:27;i:7;d:11;i:8;d:5;i:9;d:3;},10,50,70
rprice,35,,S.31,50,64,50,a:10:{i:0;d:64;i:1;d:47;i:2;d:10;i:3;d:5;i:4;d:5;i:5;d:2;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,47
rprice,36,,S.31,31,33,31,a:7:{i:0;d:33;i:1;d:31;i:2;d:15;i:3;d:13;i:4;d:2;i:5;d:1;i:6;d:0;},7,30,31
rprice,37,,S.31,0,2,0,a:1:{i:0;d:2;},1,10,0
rprice,38,,S.31,50,66,50,a:10:{i:0;d:66;i:1;d:42;i:2;d:18;i:3;d:13;i:4;d:7;i:5;d:5;i:6;d:2;i:7;d:1;i:8;d:1;i:9;d:1;},10,50,42
rprice,39,,S.31,30,47,30,a:7:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:17;i:4;d:5;i:5;d:0;i:6;d:0;},7,30,29
rprice,40,,S.31,61,66,61,a:10:{i:0;d:66;i:1;d:61;i:2;d:41;i:3;d:31;i:4;d:29;i:5;d:16;i:6;d:10;i:7;d:10;i:8;d:7;i:9;d:1;},10,50,61
rprice,41,,S.31,59,78,59,a:7:{i:0;d:78;i:1;d:59;i:2;d:33;i:3;d:25;i:4;d:7;i:5;d:1;i:6;d:1;},7,30,59
rprice,42,,S.31,55,70,55,a:10:{i:0;d:70;i:1;d:44;i:2;d:44;i:3;d:36;i:4;d:26;i:5;d:13;i:6;d:10;i:7;d:0;i:8;d:0;i:9;d:0;},10,55,44
rprice,43,,S.31,25,83,25,a:4:{i:0;d:83;i:1;d:25;i:2;d:5;i:3;d:1;},4,15,25
rprice,44,,S.31,0,2,0,a:1:{i:0;d:2;},1,10,0
rprice,45,,S.31,10,46,10,a:1:{i:0;d:46;},1,10,0
rprice,46,,S.31,61,66,61,a:10:{i:0;d:66;i:1;d:61;i:2;d:41;i:3;d:31;i:4;d:29;i:5;d:16;i:6;d:10;i:7;d:10;i:8;d:7;i:9;d:1;},10,60,61
rprice,47,,S.31,91,97,91,a:10:{i:0;d:97;i:1;d:91;i:2;d:66;i:3;d:59;i:4;d:37;i:5;d:31;i:6;d:24;i:7;d:9;i:8;d:0;i:9;d:0;},10,50,91
rprice,48,,S.31,0,0,0,a:1:{i:0;d:0;},1,15,0
rprice,49,,S.31,0,7,0,a:1:{i:0;d:7;},1,80,0
rprice,50,,S.31,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,20,6
rprice,51,,S.31,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,50,94
rprice,52,,S.31,15,91,15,a:1:{i:0;d:91;},1,15,0
rprice,53,,S.31,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:26;i:3;d:21;i:4;d:9;i:5;d:2;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,94
rprice,54,,S.31,78,83,78,a:4:{i:0;d:83;i:1;d:78;i:2;d:47;i:3;d:1;},4,20,78
rprice,55,,S.31,0,13,0,a:1:{i:0;d:13;},1,20,0
rprice,56,,S.31,15,80,15,a:1:{i:0;d:80;},1,15,0
rprice,57,,S.31,0,23,0,a:10:{i:0;d:23;i:1;d:14;i:2;d:4;i:3;d:2;i:4;d:2;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,14
rprice,58,,S.31,0,14,0,a:1:{i:0;d:14;},1,15,0
rprice,59,,S.31,0,4,0,a:1:{i:0;d:4;},1,60,0
rprice,60,,S.31,51,53,51,a:7:{i:0;d:53;i:1;d:51;i:2;d:36;i:3;d:25;i:4;d:21;i:5;d:4;i:6;d:0;},7,30,51
rprice,1,,S.32,64,80,64,a:4:{i:0;d:80;i:1;d:64;i:2;d:2;i:3;d:0;},4,10,64
rprice,2,,S.32,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,3,,S.32,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,10,73
rprice,4,,S.32,57,64,57,a:10:{i:0;d:64;i:1;d:57;i:2;d:39;i:3;d:24;i:4;d:2;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,10,57
rprice,5,,S.32,66,75,66,a:10:{i:0;d:75;i:1;d:66;i:2;d:44;i:3;d:33;i:4;d:10;i:5;d:10;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,1,66
rprice,6,,S.32,1,46,1,a:1:{i:0;d:46;},1,1,0
rprice,7,,S.32,44,57,44,a:4:{i:0;d:57;i:1;d:44;i:2;d:37;i:3;d:23;},4,1,44
rprice,8,,S.32,49,94,49,a:7:{i:0;d:94;i:1;d:49;i:2;d:42;i:3;d:9;i:4;d:2;i:5;d:1;i:6;d:0;},7,1,49
rprice,9,,S.32,0,1,0,a:1:{i:0;d:1;},1,1,0
rprice,10,,S.32,31,57,31,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,1,31
rprice,11,,S.32,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,2,42
rprice,12,,S.32,0,1,0,a:1:{i:0;d:1;},1,1,0
rprice,13,,S.32,0,13,0,a:1:{i:0;d:13;},1,0,0
rprice,14,,S.32,18,86,18,a:4:{i:0;d:86;i:1;d:18;i:2;d:2;i:3;d:0;},4,10,18
rprice,15,,S.32,42,78,42,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,10,42
rprice,16,,S.32,88,97,88,a:10:{i:0;d:97;i:1;d:88;i:2;d:70;i:3;d:70;i:4;d:14;i:5;d:13;i:6;d:2;i:7;d:2;i:8;d:0;i:9;d:0;},10,10,88
rprice,17,,S.32,75,86,75,a:10:{i:0;d:86;i:1;d:75;i:2;d:73;i:3;d:66;i:4;d:44;i:5;d:23;i:6;d:15;i:7;d:7;i:8;d:0;i:9;d:0;},10,10,75
rprice,18,,S.32,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,10,94
rprice,19,,S.32,0,0,0,a:1:{i:0;d:0;},1,100,0
rprice,20,,S.32,0,91,0,a:1:{i:0;d:91;},1,100,0
rprice,21,,S.32,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,10,83
rprice,22,,S.32,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,10,73
rprice,23,,S.32,17,18,17,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,1,17
rprice,24,,S.32,0,1,0,a:1:{i:0;d:1;},1,1,0
rprice,25,,S.32,1,13,1,a:1:{i:0;d:13;},1,1,0
rprice,26,,S.32,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,10,1
rprice,27,,S.32,1,13,1,a:1:{i:0;d:13;},1,1,0
rprice,28,,S.32,1,2,1,a:1:{i:0;d:2;},1,1,0
rprice,29,,S.32,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,10,94
rprice,30,,S.32,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,10,94
rprice,31,,S.32,42,78,42,a:7:{i:0;d:78;i:1;d:42;i:2;d:39;i:3;d:30;i:4;d:9;i:5;d:5;i:6;d:1;},7,10,42
rprice,32,,S.32,17,18,17,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,10,17
rprice,33,,S.32,64,83,64,a:10:{i:0;d:83;i:1;d:64;i:2;d:55;i:3;d:51;i:4;d:37;i:5;d:16;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,10,64
rprice,34,,S.32,29,47,29,a:7:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:17;i:4;d:5;i:5;d:0;i:6;d:0;},7,10,29
rprice,35,,S.32,18,42,18,a:7:{i:0;d:42;i:1;d:18;i:2;d:6;i:3;d:4;i:4;d:2;i:5;d:0;i:6;d:0;},7,10,18
rprice,36,,S.32,0,9,0,a:4:{i:0;d:9;i:1;d:9;i:2;d:1;i:3;d:0;},4,10,9
rprice,37,,S.32,37,70,37,a:10:{i:0;d:70;i:1;d:37;i:2;d:18;i:3;d:16;i:4;d:10;i:5;d:8;i:6;d:3;i:7;d:2;i:8;d:0;i:9;d:0;},10,10,37
rprice,38,,S.32,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,10,83
rprice,39,,S.32,47,61,47,a:4:{i:0;d:61;i:1;d:47;i:2;d:27;i:3;d:22;},4,1,47
rprice,40,,S.32,22,86,22,a:10:{i:0;d:86;i:1;d:22;i:2;d:21;i:3;d:20;i:4;d:15;i:5;d:13;i:6;d:12;i:7;d:2;i:8;d:1;i:9;d:0;},10,10,22
rprice,41,,S.32,46,86,46,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,10,46
rprice,42,,S.32,1,91,1,a:1:{i:0;d:91;},1,1,0
rprice,43,,S.32,55,83,55,a:10:{i:0;d:83;i:1;d:55;i:2;d:42;i:3;d:39;i:4;d:24;i:5;d:19;i:6;d:5;i:7;d:4;i:8;d:3;i:9;d:0;},10,10,55
rprice,44,,S.32,11,36,11,a:4:{i:0;d:36;i:1;d:11;i:2;d:0;i:3;d:0;},4,10,11
rprice,45,,S.32,0,7,0,a:1:{i:0;d:7;},1,88,0
rprice,46,,S.32,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,10,73
rprice,47,,S.32,0,23,0,a:1:{i:0;d:23;},1,88,0
rprice,48,,S.32,0,44,0,a:1:{i:0;d:44;},1,87,0
rprice,49,,S.32,64,83,64,a:10:{i:0;d:83;i:1;d:64;i:2;d:55;i:3;d:51;i:4;d:37;i:5;d:16;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,10,64
rprice,50,,S.32,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,10,1
rprice,51,,S.32,39,51,39,a:10:{i:0;d:51;i:1;d:39;i:2;d:33;i:3;d:29;i:4;d:11;i:5;d:7;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,10,39
rprice,52,,S.32,0,46,0,a:1:{i:0;d:46;},1,99,0
rprice,53,,S.32,57,86,57,a:10:{i:0;d:86;i:1;d:57;i:2;d:51;i:3;d:44;i:4;d:37;i:5;d:23;i:6;d:16;i:7;d:9;i:8;d:3;i:9;d:1;},10,10,57
rprice,54,,S.32,1,10,1,a:1:{i:0;d:10;},1,1,0
rprice,55,,S.32,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,10,73
rprice,56,,S.32,1,80,1,a:1:{i:0;d:80;},1,1,0
rprice,57,,S.32,37,78,37,a:10:{i:0;d:78;i:1;d:37;i:2;d:26;i:3;d:26;i:4;d:23;i:5;d:9;i:6;d:4;i:7;d:4;i:8;d:4;i:9;d:0;},10,10,37
rprice,58,,S.32,86,97,86,a:10:{i:0;d:97;i:1;d:86;i:2;d:49;i:3;d:47;i:4;d:29;i:5;d:21;i:6;d:6;i:7;d:0;i:8;d:0;i:9;d:0;},10,10,86
rprice,59,,S.32,10,66,10,a:4:{i:0;d:66;i:1;d:4;i:2;d:2;i:3;d:0;},4,10,4
rprice,60,,S.32,44,73,44,a:7:{i:0;d:73;i:1;d:44;i:2;d:14;i:3;d:14;i:4;d:13;i:5;d:7;i:6;d:0;},7,10,44
rprice,1,,S.33,50,80,50,a:10:{i:0;d:80;i:1;d:42;i:2;d:37;i:3;d:24;i:4;d:22;i:5;d:9;i:6;d:8;i:7;d:7;i:8;d:0;i:9;d:0;},10,50,42
rprice,2,,S.33,59,66,59,a:7:{i:0;d:66;i:1;d:59;i:2;d:59;i:3;d:47;i:4;d:25;i:5;d:3;i:6;d:0;},7,40,59
rprice,3,,S.33,1,42,1,a:1:{i:0;d:42;},1,1,0
rprice,4,,S.33,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,40,83
rprice,5,,S.33,37,59,37,a:4:{i:0;d:59;i:1;d:37;i:2;d:9;i:3;d:0;},4,30,37
rprice,6,,S.33,46,86,46,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,40,46
rprice,7,,S.33,40,68,40,a:7:{i:0;d:68;i:1;d:23;i:2;d:16;i:3;d:5;i:4;d:4;i:5;d:0;i:6;d:0;},7,40,23
rprice,8,,S.33,0,0,0,a:1:{i:0;d:0;},1,20,0
rprice,9,,S.33,0,41,0,a:10:{i:0;d:41;i:1;d:41;i:2;d:14;i:3;d:14;i:4;d:8;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,41
rprice,10,,S.33,0,9,0,a:1:{i:0;d:9;},1,10,0
rprice,11,,S.33,40,47,40,a:7:{i:0;d:47;i:1;d:36;i:2;d:6;i:3;d:3;i:4;d:2;i:5;d:0;i:6;d:0;},7,40,36
rprice,12,,S.33,50,70,50,a:10:{i:0;d:70;i:1;d:44;i:2;d:44;i:3;d:36;i:4;d:26;i:5;d:13;i:6;d:10;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,44
rprice,13,,S.33,61,97,61,a:4:{i:0;d:97;i:1;d:61;i:2;d:11;i:3;d:0;},4,30,61
rprice,14,,S.33,59,68,59,a:4:{i:0;d:68;i:1;d:59;i:2;d:34;i:3;d:0;},4,30,59
rprice,15,,S.33,30,97,30,a:4:{i:0;d:97;i:1;d:22;i:2;d:7;i:3;d:1;},4,30,22
rprice,16,,S.33,5,27,5,a:1:{i:0;d:27;},1,5,0
rprice,17,,S.33,46,86,46,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,40,46
rprice,18,,S.33,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,50,94
rprice,19,,S.33,57,88,57,a:10:{i:0;d:88;i:1;d:57;i:2;d:15;i:3;d:11;i:4;d:9;i:5;d:6;i:6;d:3;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,57
rprice,20,,S.33,47,61,47,a:4:{i:0;d:61;i:1;d:47;i:2;d:27;i:3;d:22;},4,30,47
rprice,21,,S.33,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,30,42
rprice,22,,S.33,11,13,11,a:1:{i:0;d:13;},1,11,0
rprice,23,,S.33,0,23,0,a:4:{i:0;d:23;i:1;d:21;i:2;d:6;i:3;d:2;},4,30,21
rprice,24,,S.33,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,50,83
